,WordText,CategoryLabel
6204,42 U.S.C. 1396a(a)(10)(VII,391
6205,Section 1902(e)(5,390
6206,1396a(e)(5)60-day,391
6207,1397ll60-day,391
6208,74,397
6209,"January 1, 2023",391
6210,1905,397
6211,the Maximizing Outcomes for Moms through Medicaid Improvement and Enhancement of Services Act,383
6212,"September 1, 2018).Information",391
6213,332(a)(1)(A,397
6214,42 U.S.C. 254e(a)(1)(A)42,394
6215,XXI,383
6216,services;provide,383
6217,services;childbirth,385
6218,39 weeks,391
6219,section 1902(a)(1,390
6220,each of fiscal years 2019 through 2026,391
6221,Section 1902(a)(13,390
6222,the Maximizing Outcomes for Moms through Medicaid Improvement and Enhancement of Services Actat,383
6223,254b(b)(3)(A,397
6224,"Notwithstanding
 ",383
6225,Notwithstandingby,384
6226,"2),2015,by",397
6227,1902(jj,397
6228,1861(aa)(5)(A,397
6229,section 1861(gg,391
6230,1903(m)(2)(A,397
6231,section 1902(jj,391
6232,1905(dd,397
6233,xiv,383
6234,section 1903(m)(2)(A,390
6235,MACPAC Report,386
6236,State Medicaid programs;best,383
6237,3 and 4,391
6238,no more than two,397
6239,the State Health Flexibility Act,383
6240,each quarter,391
6241,"September 30, 2028",391
6242,2204,397
6243,2203,391
6244,1867,391
6245,section 2202(f)(3,390
6246,any other fiscal year,391
6247,"later than January 31, 2019",391
6248,section 2202(e)(3,390
6249,section 2202(a,391
6250,section 2202(f,390
6251,2202(a);approving,397
6252,section 2204(b,391
6253,at least 150 percent,393
6254,"later than October 31, 2019",391
6255,"October 31, 2028",391
6256,the Finance Committee,383
6257,"September 30, 2012",391
6258,1101(a)(1,397
6259,HCERA,383
6260,the Health Care and Education Reconciliation Act,383
6261,Titles XIX,380
6262,2017Fair Chance Act,388
6263,"Chapter 137
						",390
6264,chapter 137section 2337,390
6265,later than 210 days,391
6266,the Independent Review Committee,383
6267,2018System,391
6268,up to 30 minutes per day,392
6269,up to 510 minutes,395
6270,less than 2,397
6271,10 days,391
6272,an additional 5 days,391
6273,section 3624(g,390
6274,Section 33,390
6275,Section 36,390
6276,Section 81,390
6277,the age of 16 years,391
6278,Section 117,390
6279,chapter 10,390
6280,chapter 11B,390
6281,751,397
6282,Section 793,390
6283,chapter 39,390
6284,836,397
6285,section 2332a(c)).Subsection,390
6286,section 844,390
6287,871,397
6288,1030(a)(1,397
6289,1113,391
6290,1115,391
6291,1122,391
6292,1593,391
6293,1596.Section 1751,391
6294,1791,391
6295,Section 1792,390
6296,1841(a)(2)(C,397
6297,chapter 105,390
6298,chapter 109A,390
6299,Section 2250,390
6300,Section 2252,390
6301,2252A,391
6302,Section 2260,390
6303,2283,391
6304,2291,391
6305,chapter 113B,390
6306,2340A,391
6307,2381,391
6308,section 3559(c)(2)(F,390
6309,section 1111,391
6310,section 1112,391
6311,2241 and 2242,391
6312,2244(a)(1,397
6313,section 2119,391
6314,the Atomic Energy Act,383
6315,1954,391
6316,42 U.S.C. 2122Section,394
6317,225,397
6318,21 U.S.C. 841Section,394
6319,277,397
6320,8 U.S.C. 1327Section 278,394
6321,the Export Administration Act,383
6322,50 U.S.C. 4611Section 206,394
6323,the International Emergency Economic Powers Act,383
6324,1947,391
6325,50 U.S.C. 3121Subparagraph,394
6326,101(a)(17,397
6327,section 212 or,390
6328,11828,391
6329,System,383
6330,Dyslexia,384
6331,the Subcommittees on Commerce,383
6332,Related Agencies,380
6333,ethics;academic,381
6334,Section 3621,390
6335,Systemimplement,384
6336,D.,381
6337,3635,391
6338,3624,397
6339,up to 54 days,391
6340,the last year,391
6341,the last six weeks,391
6342,the first day of the last year,391
6343,less than 85 percent,393
6344,3583,391
6345,the Office of Probation and Pretrial Services,383
6346,United States Probation and Pretrial Services,383
6347,229,397
6348,"November 1, 1987",391
6349,section 3621(h,390
6350,section 101 of the Immigration and Nationality Act,390
6351,Independent Review Committee,383
6352,3632,391
6353,3633,397
6354,Formation of Independent Review Committee,383
6355,fewer than 6,397
6356,the Independent Review Committee:,383
6357,the Committee on the Judiciary and the Subcommittee on Commerce,383
6358,the Subcommittee on Commerce,383
6359,Chapter 317section,390
6360,Controlled Substances Import and Export Act,383
6361,924(c)(1)(C,397
6362,111–220,397
6363,the Fair Sentencing Act,390
6364,Second Chance Act,390
6365,the Second Chance Reauthorization Act,383
6366,Section 2976,390
6367,10631,391
6368,"more than $75,000",394
6369,proposed;a,383
6370,the first day of the month,391
6371,subsection;provides,381
6372,juvenile facilities;include,380
6373,10591,391
6374,the final fiscal year,391
6375,34 U.S.C. 60511,394
6376,the Second Chance Act,387
6377,60521(f)(1,397
6378,34 U.S.C. 60531,394
6379,section 2 of the Second Chance Act,390
6380,110–199,397
6381,Section 4 of the Second Chance Act,390
6382,60502,391
6383,6(1,397
6384,34 U.S.C. 60504(1)or,397
6385,212,397
6386,1-fiscal-year,391
6387,34 U.S.C. 60532,393
6388,434 U.S.C. 60541,394
6389,the last day of each fiscal year,391
6390,the fiscal year just ended,391
6391,"more than $20,000",394
6392,Metrics and Outcomes for Evaluation,383
6393,Section 3624(c)(2,390
6394,section 16(a,391
6395,111(5,397
6396,the Sex Offender Registration and Notification Act,383
6397,section 232,390
6398,all Bureau of Prisons,383
6399,Federal Prison Industries,383
6400,Chapter 307section 4129,390
6401,4126(c)(4,397
6402,the Committees on the Judiciary,383
6403,at least 20,397
6404,4246,391
6405,4248,391
6406,Section 3154,390
6407,National Prisoner Statistics Program,383
6408,Section 2991,390
6409,10651,391
6410,the Recognizing America’s Children Act,383
6411,section 505 of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996,390
6412,section 101(a)(15)(E)(ii,390
6413,the age of 18 years,391
6414,the Military Selective Service Act,383
6415,451,397
6416,section 504(b)(1)(D,390
6417,section 12,390
6418,section 4(a)(1)(C,390
6419,48 months,391
6420,9 months,391
6421,5(d)(1)(D,383
6422,section 5(d)(1,390
6423,PRWORA,383
6424,1613,391
6425,later than 7 years,391
6426,Section 504(b)(1,390
6427,329,397
6428,Friday,391
6429,Saturday,391
6430,later than one,397
6431,custody;in,383
6432,17 years of age,391
6433,counsel;if,386
6434,youth;no,384
6435,every 10 working days,391
6436,every 15 working days,391
6437,hearing;in,397
6438,later than 15 working days,391
6439,less than one year,391
6440,later than 30 working days,391
6441,others;a,380
6442,separation;before,380
6443,3 hours,392
6444,3-hour,392
6445,at least 80,397
6446,1809,391
6447,"Chapter 401
					",390
6448,more than 3 hours,392
6449,chapter 401,390
6450,Youth Custodial Interrogation Video Recording Grants,383
6451,Police-Youth Interaction Policy,383
6452,Police-Youth Interaction Training,383
6453,less than 12 hours,392
6454,4712,391
6455,Section 4713,390
6456,Section 2339A(a,383
6457,2339A,391
6458,the Child Care for Working Families,383
6459,Child Care and Development Assistance,383
6460,the Child Care and Development Block Grant Act,383
6461,"42 U.S.C. 9858
 ",393
6462,"20,000,000,000",394
6463,"30,000,000,000",394
6464,"40,000,000,000",394
6465,658D,397
6466,9858b,391
6467,42 U.S.C. 9858c(c,394
6468,658P(2,391
6469,E)—in,380
6470,geographic location;in,380
6471,Working Families,383
6472,Act9831,397
6473,"seq.),in",383
6474,G)(iii,380
6475,4)(B)(iii)(II,397
6476,I)—in,383
6477,i)(XI,381
6478,Educationin,380
6479,K)(i,380
6480,M)—by,383
6481,N)—in,380
6482,O)—in,388
6483,Working Families Actprograms,383
6484,Q)—by,381
6485,T)—in,380
6486,2014)in,397
6487,Federal GovernmentmandateFederal Government,383
6488,U)—in,383
6489,iii)(I,384
6490,20 U.S.C. 1435(a)(10)20,394
6491,2)(W)(i,397
6492,2)(W)(ii,397
6493,earlier than 3 years,391
6494,the State Advisory Council,383
6495,Early Childhood Education and Care,383
6496,642B(b)(1)(A)(i,397
6497,1412(a)(21,397
6498,more than 100 percent,393
6499,more than 0,397
6500,more than 125 percent,393
6501,more than 4 percent,393
6502,more than 150 percent,393
6503,more than 4,397
6504,the Head Start Act,390
6505,658F,386
6506,9848e,391
6507,the second preceding fiscal year,391
6508,3);at,397
6509,fewer than one,397
6510,section 658F(b,390
6511,section 658E(c)(2)(W)(i,390
6512,619,397
6513,section 672,390
6514,1472,391
6515,age 2,391
6516,ages 2,391
6517,658E(c)(2)(Q,391
6518,the early years,391
6519,section 17,390
6520,Adult Care Food Program,383
6521,42 U.S.C. 9858,393
6522,42 U.S.C. 9858h,391
6523,1396d(b,397
6524,Infant,380
6525,658,397
6526,previous quarters,391
6527,a previous quarter,391
6528,658O,397
6529,11434,391
6530,1432,391
6531,learner42 U.S.C. 9832,386
6532,5;not,397
6533,tribal organizations;reserve reserve reserve,383
6534,below 200 percent,393
6535,development;improve curricula,380
6536,the Preschool Equity Review,383
6537,Preschool Equity Review,383
6538,Each Preschool Equity Review,383
6539,a full-day,391
6540,Head Start,380
6541,"8,000,000,000",394
6542,"1,020 hours",392
6543,"1,380 hours",392
6544,section 640(g)(1)(C,390
6545,the extended hours,392
6546,fewer than 8 months per year,391
6547,those hours,392
6548,"3,600,000,000",394
6549,"fiscal year 2018;$648,000,000",391
6550,4.5 percent,393
6551,full school year,391
6552,section 658J,390
6553,Early Childhood Home Visiting Program,383
6554,"Chapter 229
						",390
6555,"Chapter 303
						",390
6556,Chapter 317section 4321,390
6557,the Achieving Independence through Degrees ActAID Act,383
6558,Section 401(b)(7)(C,390
6559,2019–2020,391
6560,"9,970",394
6561,20 U.S.C. 1070a(c)(5)1215,394
6562,Pell,380
6563,484(d)(2);is,397
6564,29 U.S.C. 3102,394
6565,less than 150,397
6566,more than 600,397
6567,weeks;provides,386
6568,Section 496(a)(4,390
6569,20 U.S.C. 1099b(a)(4,391
6570,Financial Aid Counseling for Borrowers,383
6571,3).The,397
6572,Exit,384
6573,the Achieving Independence through,383
6574,Actan,383
6575,484,397
6576,later 1 year,391
6577,the Secretaries of Defense and Veterans Affairs,383
6578,Institutional Student Information Record,383
6579,the National Lyme,383
6580,Tick-Borne Diseases Control,383
6581,Office of Oversight and Coordination,383
6582,the Office of the Secretary the Office of Oversight and Coordination for Tick-Borne Diseases,383
6583,"Lyme
			 ",383
6584,Lyme,383
6585,Borrelia burgdorferi,383
6586,Bartonella,380
6587,disorders;establish,381
6588,gaps;expand,383
6589,Common Fund,383
6590,402(b)(7,380
6591,Rocky Mountain,385
6592,the 14 States,384
6593,the Council of State and Territorial Epidemiologists,383
6594,CSTE,383
6595,symptoms;diagnostic,381
6596,the Indian Health,383
6597,the Administration or Service,383
6598,section 353 of,390
6599,the National Guideline,383
6600,the Tick-Borne Disease Working,9191306739292312949
6601,Tick Surveillance,380
6602,93.084,397
6603,the American Veterinary Medical Association,383
6604,symposia,384
6605,no later than 24 months,391
6606,Borrelia,384
6607,the Tick-Borne Disease Working Group,383
6608,42 U.S.C. 24142,394
6609,283,397
6610,a Federal Department,383
6611,the U.S. Department of Health and Human Services,383
6612,Tick-Borne Disease Working Group,383
6613,Tick-Borne Disease Working Group42 U.S.C.,383
6614,section 103(13,391
6615,42 U.S.C. 62142,394
6616,age 13,391
6617,621,397
6618,"chapter 30,",390
6619,35,397
6620,chapter 101,390
6621,106A,391
6622,1606,391
6623,1607,391
6624,1608,391
6625,the Workforce Innovation and,390
6626,section 477,390
6627,1011f,391
6628,1011i,391
6629,the Aim Higher Act,383
6630,subsection;establish,381
6631,the Substance Abuse Prevention and Treatment Block Grants,383
6632,42 U.S.C. 300x–21,394
6633,20 U.S.C. 1011,391
6634,125,397
6635,153(3)(a,391
6636,the Education Sciences Reform Act,383
6637,20 U.S.C. 9501(3)(a))).Age,391
6638,section 318,390
6639,Section 133,390
6640,20 U.S.C. 1015b,391
6641,Section 135,390
6642,more than 30 days,391
6643,11434a,391
6644,Section 141(f)(3,390
6645,1018(f)(3,397
6646,School Leader Quality Partnership Grants,383
6647,learning20 U.S.C.,383
6648,families20 U.S.C.,384
6649,instruction20 U.S.C.,384
6650,6641(b)(1,397
6651,learning20 U.S.C. 7112,386
6652,less than 45 percent,393
6653,children;with,383
6654,mentors;for teachers,380
6655,section 612(a)(14)(C,391
6656,section 2101(c)(4)(B)(ii,391
6657,service;in,383
6658,partnership;a,381
6659,2 additional years,391
6660,the work hours,392
6661,more than 33 percent,393
6662,section 153(a)(3,390
6663,20 U.S.C. 6601,394
6664,Advisory Committee,383
6665,STEM Educator,383
6666,the Advisory Committee’s,383
6667,School Leader Education,383
6668,20 U.S.C. 1031,391
6669,Augustus F. Hawkins Centers,380
6670,Graduate Fellowships To Prepare Faculty,383
6671,each year of fellowship,391
6672,more than ten percent,393
6673,20 U.S.C. 1057(d,391
6674,20 U.S.C. 1059c(d,391
6675,105720,391
6676,the Native American Language Vitalization and Training Program,383
6677,1).An,397
6678,316,397
6679,Tribal College or University,383
6680,318,397
6681,20 U.S.C. 1057,391
6682,the academic year ending before the beginning of such fiscal year,391
6683,such academic year,391
6684,section 319(d)(3)(A,390
6685,320,397
6686,320(d)(3)(A,397
6687,20 U.S.C. 1059g(d)(3)(A)part,391
6688,Black Colleges,383
6689,20 U.S.C. 1062(b,391
6690,324,397
6691,56,397
6692,a fiscal year prior to fiscal year 2017,391
6693,"250,000.in",394
6694,section 399(a)(2)(A,390
6695,"less than $275,000,000",394
6696,20 U.S.C. 1063a(c,394
6697,20 U.S.C. 1063b(c,394
6698,1063b(e,397
6699,727,397
6700,Historically Black College,383
6701,University Capital Financing,383
6702,1066c,391
6703,1066d,391
6704,Section,383
6705,1)(A);an,397
6706,Strengthening Historically Black Colleges,383
6707,section 323,390
6708,section 324,390
6709,"600,000",394
6710,"6,595",394
6711,"or$21,887,400,000;for fiscal year 2022",391
6712,"or$23,305,600,000;for",383
6713,fiscal year 2025,391
6714,fiscal year 2026,391
6715,"or$31,339,200,000",397
6716,20 U.S.C. 1070a(c,391
6717,1214by,396
6718,432(a)(6,397
6719,685.215,397
6720,Iraq,384
6721,Afghanistan,384
6722,"September 11, 2001",391
6723,less than 24 years of age,391
6724,471(3,397
6725,20 U.S.C. 1070h20,394
6726,1070a(j,397
6727,fewer than 2 percent,393
6728,greater than 2 percent,393
6729,the following award year,391
6730,401A(d)(1)(B)(i,397
6731,Section 402A,390
6732,20 U.S.C. 1070a–11,394
6733,fiscal years 1994 through 1997,391
6734,725,397
6735,11434aby,391
6736,section 402E,390
6737,402G)in,397
6738,8 months90,395
6739,the Higher Education Opportunity Act,383
6740,Free Application,383
6741,402B,386
6742,402F,397
6743,11(a)(1)(F)(ii,391
6744,1759a(a)(1)(F)by,397
6745,20 U.S.C. 1070a–12,394
6746,20 U.S.C. 1070a–14,394
6747,20 U.S.C. 1070a–15,394
6748,Section 402G(b,390
6749,20 U.S.C. 1070a–17(b,391
6750,402C,391
6751,1070a–23(a)(2,397
6752,"20 U.S.C. 1070a–28$400,000,000",394
6753,"fiscal year 2009$500,000,000",391
6754,413A,397
6755,1070b,391
6756,Section 413D,390
6757,20 U.S.C. 1070b–3,394
6758,section 413A(b)(1,390
6759,2 or more fiscal years,391
6760,3 fiscal year,391
6761,less than 7 percent,393
6762,20 U.S.C. 1070b,391
6763,section 371,390
6764,20 U.S.C. 1067(q,391
6765,program;which,384
6766,no more than $750,394
6767,"2,000;a",394
6768,the academic year,391
6769,1070e,391
6770,"67,000,000",394
6771,Jumpstart,380
6772,20 U.S.C. 1070,391
6773,agencyfour-year,391
6774,U.S.C. 7801,383
6775,five succeeding fiscal years,391
6776,the sixth year,391
6777,section 1111(b)(2)(B)(xi,391
6778,20 U.S.C. 6311(b)(2)(B)(xi)aware,394
6779,demand;to,383
6780,section 122(a)(2)(B,390
6781,29 U.S.C. 3101the,394
6782,20 U.S.C. 6311(b)(2)(B)(xi)20,394
6783,20 U.S.C. 6311(b)(2)(B)(xi,394
